,date,frequency,happiness,timeseries
459,2020-02-27,38309358.0,6.030,/api/v1/timeseries/9/
460,2020-02-28,36702525.0,6.022,/api/v1/timeseries/9/
461,2020-02-29,34249370.0,6.050,/api/v1/timeseries/9/
462,2020-03-01,39340955.0,6.050,/api/v1/timeseries/9/
463,2020-03-02,37516144.0,6.010,/api/v1/timeseries/9/
464,2020-03-03,36864765.0,6.023,/api/v1/timeseries/9/
465,2020-03-04,35072344.0,6.037,/api/v1/timeseries/9/
466,2020-03-05,36110773.0,6.013,/api/v1/timeseries/9/
467,2020-03-06,33574114.0,6.028,/api/v1/timeseries/9/
468,2020-03-07,32033523.0,6.046,/api/v1/timeseries/9/
469,2020-03-08,36894074.0,6.064,/api/v1/timeseries/9/
470,2020-03-09,35335758.0,6.018,/api/v1/timeseries/9/
471,2020-03-10,35395117.0,5.998,/api/v1/timeseries/9/
472,2020-03-11,34063390.0,5.985,/api/v1/timeseries/9/
473,2020-03-12,38068483.0,5.896,/api/v1/timeseries/9/
474,2020-03-13,36352090.0,5.867,/api/v1/timeseries/9/
475,2020-03-14,34328210.0,5.901,/api/v1/timeseries/9/
476,2020-03-15,42213464.0,5.904,/api/v1/timeseries/9/
477,2020-03-16,43501837.0,5.874,/api/v1/timeseries/9/
478,2020-03-17,46003819.0,5.835,/api/v1/timeseries/9/
9,2020-03-18,44925208.0,5.868,/api/v1/timeseries/9/
10,2020-03-19,44105226.0,5.882,/api/v1/timeseries/9/
11,2020-03-20,44177391.0,5.902,/api/v1/timeseries/9/
12,2020-03-21,45330799.0,5.915,/api/v1/timeseries/9/
13,2020-03-22,45788570.0,5.925,/api/v1/timeseries/9/
14,2020-03-23,46650146.0,5.904,/api/v1/timeseries/9/
15,2020-03-24,51543646.0,5.886,/api/v1/timeseries/9/
16,2020-03-25,46538489.0,5.914,/api/v1/timeseries/9/
17,2020-03-26,44686383.0,5.953,/api/v1/timeseries/9/
18,2020-03-27,42551956.0,5.950,/api/v1/timeseries/9/
19,2020-03-28,39474593.0,5.961,/api/v1/timeseries/9/
20,2020-03-29,44313844.0,5.946,/api/v1/timeseries/9/
21,2020-03-30,52025418.0,5.953,/api/v1/timeseries/9/
22,2020-03-31,56857376.0,5.936,/api/v1/timeseries/9/
23,2020-04-01,49326827.0,5.972,/api/v1/timeseries/9/
24,2020-04-02,44829365.0,5.996,/api/v1/timeseries/9/
25,2020-04-03,47638529.0,5.949,/api/v1/timeseries/9/
26,2020-04-04,45699664.0,5.985,/api/v1/timeseries/9/
27,2020-04-05,46361122.0,5.966,/api/v1/timeseries/9/
28,2020-04-06,49049429.0,5.936,/api/v1/timeseries/9/
29,2020-04-07,47497772.0,5.972,/api/v1/timeseries/9/
30,2020-04-08,49758599.0,5.985,/api/v1/timeseries/9/
31,2020-04-09,42528323.0,6.019,/api/v1/timeseries/9/
32,2020-04-10,42485428.0,6.035,/api/v1/timeseries/9/
33,2020-04-11,42019509.0,6.009,/api/v1/timeseries/9/
34,2020-04-12,46893221.0,6.034,/api/v1/timeseries/9/
35,2020-04-13,45178766.0,5.982,/api/v1/timeseries/9/
36,2020-04-14,44821612.0,6.000,/api/v1/timeseries/9/
37,2020-04-15,42009717.0,6.035,/api/v1/timeseries/9/
38,2020-04-16,46587055.0,6.019,/api/v1/timeseries/9/
0,2020-04-17,43647939.0,6.014,/api/v1/timeseries/9/
1,2020-04-18,40183537.0,6.032,/api/v1/timeseries/9/
2,2020-04-19,49506393.0,5.983,/api/v1/timeseries/9/
3,2020-04-20,43758099.0,6.000,/api/v1/timeseries/9/
4,2020-04-21,44645503.0,6.034,/api/v1/timeseries/9/
5,2020-04-22,44908135.0,6.044,/api/v1/timeseries/9/
6,2020-04-23,47005191.0,6.015,/api/v1/timeseries/9/
7,2020-04-24,55810898.0,5.940,/api/v1/timeseries/9/
8,2020-04-25,50020032.0,6.010,/api/v1/timeseries/9/
39,2020-04-26,46520833.0,6.041,/api/v1/timeseries/9/
479,2020-04-27,47480048.0,6.047,/api/v1/timeseries/9/
480,2020-04-28,39973850.0,6.028,/api/v1/timeseries/9/
481,2020-04-29,42968012.0,5.980,/api/v1/timeseries/9/
482,2020-04-30,42141772.0,6.006,/api/v1/timeseries/9/
483,2020-05-01,41230644.0,6.024,/api/v1/timeseries/9/
484,2020-05-02,43524275.0,6.016,/api/v1/timeseries/9/
485,2020-05-03,43543647.0,6.024,/api/v1/timeseries/9/
486,2020-05-04,43538179.0,6.024,/api/v1/timeseries/9/
487,2020-05-05,43048791.0,6.022,/api/v1/timeseries/9/
488,2020-05-06,42150918.0,6.026,/api/v1/timeseries/9/
489,2020-05-07,43872705.0,6.029,/api/v1/timeseries/9/
490,2020-05-08,39723727.0,6.018,/api/v1/timeseries/9/
493,2020-05-09,38641410.0,6.030,/api/v1/timeseries/9/
494,2020-05-10,37598901.0,6.115,/api/v1/timeseries/9/
495,2020-05-11,41391070.0,6.012,/api/v1/timeseries/9/
496,2020-05-12,43612064.0,6.002,/api/v1/timeseries/9/
497,2020-05-13,42185156.0,6.014,/api/v1/timeseries/9/
498,2020-05-14,42322886.0,6.040,/api/v1/timeseries/9/
500,2020-05-15,44707175.0,6.005,/api/v1/timeseries/9/
501,2020-05-16,37384679.0,6.043,/api/v1/timeseries/9/
502,2020-05-17,40671999.0,6.021,/api/v1/timeseries/9/
503,2020-05-18,42515577.0,6.026,/api/v1/timeseries/9/
504,2020-05-19,47541406.0,5.992,/api/v1/timeseries/9/
505,2020-05-20,47033981.0,6.029,/api/v1/timeseries/9/
506,2020-05-21,42611875.0,6.031,/api/v1/timeseries/9/
507,2020-05-22,49805350.0,6.012,/api/v1/timeseries/9/
508,2020-05-23,40195034.0,6.038,/api/v1/timeseries/9/
509,2020-05-24,42385579.0,6.035,/api/v1/timeseries/9/
510,2020-05-25,42825662.0,6.032,/api/v1/timeseries/9/
511,2020-05-26,43711035.0,6.020,/api/v1/timeseries/9/
512,2020-05-27,48039017.0,5.976,/api/v1/timeseries/9/
513,2020-05-28,44673495.0,6.008,/api/v1/timeseries/9/
514,2020-05-29,39963618.0,6.005,/api/v1/timeseries/9/
515,2020-05-30,38622732.0,6.003,/api/v1/timeseries/9/
516,2020-05-31,50421095.0,5.873,/api/v1/timeseries/9/
517,2020-06-01,48215439.0,5.916,/api/v1/timeseries/9/
518,2020-06-02,46759441.0,5.986,/api/v1/timeseries/9/
519,2020-06-03,44281321.0,6.009,/api/v1/timeseries/9/
520,2020-06-04,45446903.0,6.016,/api/v1/timeseries/9/
521,2020-06-05,41396969.0,6.009,/api/v1/timeseries/9/
522,2020-06-06,38563215.0,6.017,/api/v1/timeseries/9/
523,2020-06-07,41503172.0,6.024,/api/v1/timeseries/9/
524,2020-06-08,39343721.0,6.023,/api/v1/timeseries/9/
525,2020-06-09,37747721.0,6.048,/api/v1/timeseries/9/
526,2020-06-10,37647679.0,6.056,/api/v1/timeseries/9/
527,2020-06-11,36497624.0,6.069,/api/v1/timeseries/9/
528,2020-06-12,36843082.0,6.144,/api/v1/timeseries/9/
529,2020-06-13,33449526.0,6.058,/api/v1/timeseries/9/
530,2020-06-14,35355719.0,6.045,/api/v1/timeseries/9/
531,2020-06-15,40047458.0,5.998,/api/v1/timeseries/9/
532,2020-06-16,41016556.0,6.011,/api/v1/timeseries/9/
533,2020-06-17,40690887.0,6.025,/api/v1/timeseries/9/
534,2020-06-18,40366046.0,6.024,/api/v1/timeseries/9/
535,2020-06-19,37901355.0,6.031,/api/v1/timeseries/9/
536,2020-06-20,35618103.0,6.073,/api/v1/timeseries/9/
537,2020-06-21,38082490.0,6.040,/api/v1/timeseries/9/
538,2020-06-22,38379340.0,6.033,/api/v1/timeseries/9/
539,2020-06-23,37942744.0,6.046,/api/v1/timeseries/9/
540,2020-06-24,37265748.0,6.052,/api/v1/timeseries/9/
541,2020-06-25,38188978.0,6.040,/api/v1/timeseries/9/
542,2020-06-26,37615495.0,6.057,/api/v1/timeseries/9/
543,2020-06-27,33113854.0,6.072,/api/v1/timeseries/9/
544,2020-06-28,33355939.0,6.058,/api/v1/timeseries/9/
545,2020-06-29,36343583.0,6.036,/api/v1/timeseries/9/
546,2020-06-30,36709412.0,6.032,/api/v1/timeseries/9/
547,2020-07-01,37920326.0,6.052,/api/v1/timeseries/9/
548,2020-07-02,35116047.0,6.040,/api/v1/timeseries/9/
549,2020-07-03,34459468.0,6.033,/api/v1/timeseries/9/
550,2020-07-04,30286991.0,6.056,/api/v1/timeseries/9/
551,2020-07-05,32484162.0,6.059,/api/v1/timeseries/9/
552,2020-07-06,36320193.0,6.021,/api/v1/timeseries/9/
553,2020-07-07,38034214.0,5.989,/api/v1/timeseries/9/
554,2020-07-08,38262916.0,6.011,/api/v1/timeseries/9/
555,2020-07-09,35320189.0,6.050,/api/v1/timeseries/9/
556,2020-07-10,35034018.0,6.048,/api/v1/timeseries/9/
557,2020-07-11,30517100.0,6.070,/api/v1/timeseries/9/
558,2020-07-12,31447957.0,6.067,/api/v1/timeseries/9/
559,2020-07-13,36949230.0,6.040,/api/v1/timeseries/9/
560,2020-07-14,36726370.0,6.040,/api/v1/timeseries/9/
561,2020-07-15,37926701.0,6.061,/api/v1/timeseries/9/
562,2020-07-16,34694428.0,6.078,/api/v1/timeseries/9/
563,2020-07-17,34901390.0,6.082,/api/v1/timeseries/9/
564,2020-07-18,29779658.0,6.079,/api/v1/timeseries/9/
565,2020-07-19,32056547.0,6.036,/api/v1/timeseries/9/
566,2020-07-20,34653706.0,6.092,/api/v1/timeseries/9/
567,2020-07-21,34706892.0,6.059,/api/v1/timeseries/9/
568,2020-07-22,36365079.0,6.057,/api/v1/timeseries/9/
569,2020-07-23,36218299.0,6.070,/api/v1/timeseries/9/
570,2020-07-24,32916077.0,6.089,/api/v1/timeseries/9/
571,2020-07-25,30097103.0,6.069,/api/v1/timeseries/9/
572,2020-07-26,30561926.0,6.063,/api/v1/timeseries/9/
573,2020-07-27,34413678.0,6.071,/api/v1/timeseries/9/
574,2020-07-28,34840388.0,6.057,/api/v1/timeseries/9/
575,2020-07-29,36296223.0,6.044,/api/v1/timeseries/9/
576,2020-07-30,34926979.0,6.060,/api/v1/timeseries/9/
577,2020-07-31,33330164.0,6.056,/api/v1/timeseries/9/
578,2020-08-01,29369021.0,6.056,/api/v1/timeseries/9/
579,2020-08-02,29915389.0,6.045,/api/v1/timeseries/9/
580,2020-08-03,32828688.0,6.043,/api/v1/timeseries/9/
581,2020-08-04,33657802.0,6.059,/api/v1/timeseries/9/
582,2020-08-05,34203725.0,6.068,/api/v1/timeseries/9/
583,2020-08-06,32388682.0,6.080,/api/v1/timeseries/9/
584,2020-08-07,31734455.0,6.064,/api/v1/timeseries/9/
585,2020-08-08,30210564.0,6.031,/api/v1/timeseries/9/
586,2020-08-09,29930384.0,6.091,/api/v1/timeseries/9/
587,2020-08-10,32264657.0,6.051,/api/v1/timeseries/9/
588,2020-08-11,35061590.0,6.072,/api/v1/timeseries/9/
589,2020-08-12,39485680.0,6.040,/api/v1/timeseries/9/
590,2020-08-13,35009404.0,6.076,/api/v1/timeseries/9/
591,2020-08-14,34555626.0,6.062,/api/v1/timeseries/9/
592,2020-08-15,29193801.0,6.063,/api/v1/timeseries/9/
593,2020-08-16,36710500.0,6.020,/api/v1/timeseries/9/
594,2020-08-17,36834640.0,6.047,/api/v1/timeseries/9/
595,2020-08-18,36388609.0,6.063,/api/v1/timeseries/9/
596,2020-08-19,36932222.0,6.040,/api/v1/timeseries/9/
597,2020-08-20,36043607.0,6.056,/api/v1/timeseries/9/
598,2020-08-21,35948753.0,6.073,/api/v1/timeseries/9/
599,2020-08-22,29773888.0,6.078,/api/v1/timeseries/9/
600,2020-08-23,32493374.0,6.062,/api/v1/timeseries/9/
601,2020-08-24,35484237.0,6.058,/api/v1/timeseries/9/
602,2020-08-25,35195987.0,6.057,/api/v1/timeseries/9/
603,2020-08-26,34451897.0,6.079,/api/v1/timeseries/9/
604,2020-08-27,34067256.0,6.071,/api/v1/timeseries/9/
605,2020-08-28,35348121.0,6.051,/api/v1/timeseries/9/
606,2020-08-29,29788629.0,6.054,/api/v1/timeseries/9/
607,2020-08-30,33277790.0,6.076,/api/v1/timeseries/9/
608,2020-08-31,38024336.0,6.088,/api/v1/timeseries/9/
609,2020-09-01,37635459.0,6.072,/api/v1/timeseries/9/
610,2020-09-02,36142531.0,6.055,/api/v1/timeseries/9/
611,2020-09-03,33648869.0,6.075,/api/v1/timeseries/9/
612,2020-09-04,31216329.0,6.074,/api/v1/timeseries/9/
613,2020-09-05,28407069.0,6.053,/api/v1/timeseries/9/
614,2020-09-06,28674968.0,6.060,/api/v1/timeseries/9/
615,2020-09-07,30845715.0,6.073,/api/v1/timeseries/9/
616,2020-09-08,35661225.0,6.047,/api/v1/timeseries/9/
617,2020-09-09,36392792.0,6.032,/api/v1/timeseries/9/
618,2020-09-10,37491045.0,6.039,/api/v1/timeseries/9/
619,2020-09-11,35734179.0,6.072,/api/v1/timeseries/9/
620,2020-09-12,30829662.0,6.079,/api/v1/timeseries/9/
621,2020-09-13,33555761.0,6.038,/api/v1/timeseries/9/
622,2020-09-14,38251374.0,6.048,/api/v1/timeseries/9/
623,2020-09-15,37512950.0,6.050,/api/v1/timeseries/9/
624,2020-09-16,37163772.0,6.051,/api/v1/timeseries/9/
625,2020-09-17,36469841.0,6.035,/api/v1/timeseries/9/
626,2020-09-18,33000426.0,6.066,/api/v1/timeseries/9/
627,2020-09-19,28957878.0,6.056,/api/v1/timeseries/9/
628,2020-09-20,29938882.0,6.055,/api/v1/timeseries/9/
629,2020-09-21,34141273.0,6.065,/api/v1/timeseries/9/
630,2020-09-22,35719126.0,6.054,/api/v1/timeseries/9/
631,2020-09-23,34873757.0,6.061,/api/v1/timeseries/9/
632,2020-09-24,32844572.0,6.063,/api/v1/timeseries/9/
633,2020-09-25,30463661.0,6.082,/api/v1/timeseries/9/
634,2020-09-26,27387939.0,6.072,/api/v1/timeseries/9/
635,2020-09-27,30711124.0,6.068,/api/v1/timeseries/9/
636,2020-09-28,33727066.0,6.068,/api/v1/timeseries/9/
637,2020-09-29,34383263.0,6.057,/api/v1/timeseries/9/
638,2020-09-30,37233640.0,6.032,/api/v1/timeseries/9/
639,2020-10-01,34432339.0,6.055,/api/v1/timeseries/9/
640,2020-10-02,32467794.0,6.057,/api/v1/timeseries/9/
641,2020-10-03,27778805.0,6.062,/api/v1/timeseries/9/
642,2020-10-04,28995973.0,6.058,/api/v1/timeseries/9/
643,2020-10-05,31373022.0,6.073,/api/v1/timeseries/9/
644,2020-10-06,32368269.0,6.064,/api/v1/timeseries/9/
645,2020-10-07,33789887.0,6.040,/api/v1/timeseries/9/
646,2020-10-08,32146037.0,6.058,/api/v1/timeseries/9/
647,2020-10-09,31041506.0,6.080,/api/v1/timeseries/9/
648,2020-10-10,27145706.0,6.046,/api/v1/timeseries/9/
649,2020-10-11,26485906.0,6.053,/api/v1/timeseries/9/
650,2020-10-12,27736035.0,6.126,/api/v1/timeseries/9/
651,2020-10-13,32656051.0,6.045,/api/v1/timeseries/9/
652,2020-10-14,34316836.0,6.051,/api/v1/timeseries/9/
653,2020-10-15,28525605.0,6.038,/api/v1/timeseries/9/
654,2020-10-16,32456344.0,6.046,/api/v1/timeseries/9/
655,2020-10-17,26817861.0,6.041,/api/v1/timeseries/9/
656,2020-10-18,28879939.0,6.052,/api/v1/timeseries/9/
657,2020-10-19,32895488.0,6.068,/api/v1/timeseries/9/
658,2020-10-20,33363756.0,6.067,/api/v1/timeseries/9/
659,2020-10-21,35371078.0,6.008,/api/v1/timeseries/9/
660,2020-10-22,30924798.0,6.061,/api/v1/timeseries/9/
661,2020-10-23,28225125.0,6.082,/api/v1/timeseries/9/
662,2020-10-24,24445837.0,6.068,/api/v1/timeseries/9/
663,2020-10-25,26522964.0,6.052,/api/v1/timeseries/9/
664,2020-10-26,29989209.0,6.066,/api/v1/timeseries/9/
665,2020-10-27,30094447.0,6.060,/api/v1/timeseries/9/
666,2020-10-28,33693327.0,5.972,/api/v1/timeseries/9/
667,2020-10-29,29943206.0,6.032,/api/v1/timeseries/9/
668,2020-10-30,25971132.0,6.079,/api/v1/timeseries/9/
669,2020-10-31,22264652.0,6.078,/api/v1/timeseries/9/
670,2020-11-01,24299959.0,6.046,/api/v1/timeseries/9/
671,2020-11-02,24581637.0,6.068,/api/v1/timeseries/9/
672,2020-11-03,39479981.0,5.922,/api/v1/timeseries/9/
673,2020-11-04,31736173.0,6.027,/api/v1/timeseries/9/
674,2020-11-05,29802977.0,6.056,/api/v1/timeseries/9/
675,2020-11-06,29060209.0,6.047,/api/v1/timeseries/9/
676,2020-11-07,25221658.0,6.054,/api/v1/timeseries/9/
677,2020-11-08,25929649.0,6.037,/api/v1/timeseries/9/
678,2020-11-09,30685295.0,6.064,/api/v1/timeseries/9/
679,2020-11-10,32308008.0,6.043,/api/v1/timeseries/9/
680,2020-11-11,32848774.0,6.034,/api/v1/timeseries/9/
681,2020-11-12,30602107.0,6.039,/api/v1/timeseries/9/
682,2020-11-13,28137709.0,6.059,/api/v1/timeseries/9/
683,2020-11-14,24982675.0,6.067,/api/v1/timeseries/9/
684,2020-11-15,27910409.0,6.016,/api/v1/timeseries/9/
685,2020-11-16,30218523.0,6.060,/api/v1/timeseries/9/
686,2020-11-17,29330198.0,6.075,/api/v1/timeseries/9/
687,2020-11-18,29861124.0,6.055,/api/v1/timeseries/9/
688,2020-11-19,27627378.0,6.071,/api/v1/timeseries/9/
689,2020-11-20,28305455.0,6.026,/api/v1/timeseries/9/
690,2020-11-21,22189510.0,6.040,/api/v1/timeseries/9/
691,2020-11-22,24599999.0,6.057,/api/v1/timeseries/9/
692,2020-11-23,27615348.0,6.068,/api/v1/timeseries/9/
693,2020-11-24,29910263.0,6.060,/api/v1/timeseries/9/
694,2020-11-25,28512381.0,6.057,/api/v1/timeseries/9/
695,2020-11-26,27325067.0,6.049,/api/v1/timeseries/9/
696,2020-11-27,25106656.0,6.075,/api/v1/timeseries/9/
697,2020-11-28,21442346.0,6.069,/api/v1/timeseries/9/
698,2020-11-29,24301062.0,6.043,/api/v1/timeseries/9/
699,2020-11-30,27177096.0,6.064,/api/v1/timeseries/9/
700,2020-12-01,29927789.0,6.036,/api/v1/timeseries/9/
701,2020-12-02,26934384.0,6.052,/api/v1/timeseries/9/
702,2020-12-03,26936323.0,6.072,/api/v1/timeseries/9/
703,2020-12-04,25274621.0,6.073,/api/v1/timeseries/9/
704,2020-12-05,23936451.0,6.052,/api/v1/timeseries/9/
705,2020-12-06,25509094.0,6.066,/api/v1/timeseries/9/
706,2020-12-07,26286956.0,6.063,/api/v1/timeseries/9/
707,2020-12-08,26805848.0,6.054,/api/v1/timeseries/9/
708,2020-12-09,27281645.0,6.037,/api/v1/timeseries/9/
709,2020-12-10,26320748.0,6.067,/api/v1/timeseries/9/
710,2020-12-11,24441573.0,6.072,/api/v1/timeseries/9/
711,2020-12-12,21469738.0,6.076,/api/v1/timeseries/9/
712,2020-12-13,22876103.0,6.051,/api/v1/timeseries/9/
713,2020-12-14,25201442.0,6.056,/api/v1/timeseries/9/
714,2020-12-15,25500460.0,6.065,/api/v1/timeseries/9/
715,2020-12-16,26493351.0,6.061,/api/v1/timeseries/9/
716,2020-12-17,26946506.0,6.061,/api/v1/timeseries/9/
717,2020-12-18,24645504.0,6.056,/api/v1/timeseries/9/
718,2020-12-19,22088051.0,6.063,/api/v1/timeseries/9/
719,2020-12-20,24307791.0,6.035,/api/v1/timeseries/9/
720,2020-12-21,25690570.0,6.062,/api/v1/timeseries/9/
721,2020-12-22,26453048.0,6.046,/api/v1/timeseries/9/
722,2020-12-23,25174798.0,6.101,/api/v1/timeseries/9/
723,2020-12-24,21972204.0,6.247,/api/v1/timeseries/9/
724,2020-12-25,19791203.0,6.195,/api/v1/timeseries/9/
725,2020-12-26,22817104.0,6.071,/api/v1/timeseries/9/
726,2020-12-27,24724990.0,6.057,/api/v1/timeseries/9/
727,2020-12-28,26343355.0,6.056,/api/v1/timeseries/9/
728,2020-12-29,27461857.0,6.069,/api/v1/timeseries/9/
729,2020-12-30,26378858.0,6.058,/api/v1/timeseries/9/
730,2020-12-31,24115632.0,6.151,/api/v1/timeseries/9/
731,2021-01-01,19729057.0,6.158,/api/v1/timeseries/9/
732,2021-01-02,22964262.0,6.083,/api/v1/timeseries/9/
733,2021-01-03,24718920.0,6.061,/api/v1/timeseries/9/
734,2021-01-04,27707401.0,6.068,/api/v1/timeseries/9/
735,2021-01-05,29858743.0,6.048,/api/v1/timeseries/9/
736,2021-01-06,33640720.0,6.046,/api/v1/timeseries/9/
737,2021-01-07,28753147.0,6.056,/api/v1/timeseries/9/
738,2021-01-08,26606696.0,6.051,/api/v1/timeseries/9/
739,2021-01-09,26799872.0,6.079,/api/v1/timeseries/9/
740,2021-01-10,26835058.0,6.039,/api/v1/timeseries/9/
741,2021-01-11,28075559.0,6.047,/api/v1/timeseries/9/
742,2021-01-12,29937450.0,6.047,/api/v1/timeseries/9/
743,2021-01-13,29709901.0,6.038,/api/v1/timeseries/9/
744,2021-01-14,30471097.0,6.005,/api/v1/timeseries/9/
745,2021-01-15,31829663.0,5.971,/api/v1/timeseries/9/
746,2021-01-16,26874865.0,6.004,/api/v1/timeseries/9/
747,2021-01-17,30700577.0,6.012,/api/v1/timeseries/9/
748,2021-01-18,29043042.0,6.028,/api/v1/timeseries/9/
749,2021-01-19,32675768.0,6.047,/api/v1/timeseries/9/
750,2021-01-20,29646068.0,6.031,/api/v1/timeseries/9/
751,2021-01-21,29245565.0,6.039,/api/v1/timeseries/9/
752,2021-01-22,27438279.0,6.044,/api/v1/timeseries/9/
753,2021-01-23,26760182.0,6.031,/api/v1/timeseries/9/
754,2021-01-24,29036600.0,6.003,/api/v1/timeseries/9/
755,2021-01-25,32511181.0,6.069,/api/v1/timeseries/9/
756,2021-01-26,33554119.0,6.061,/api/v1/timeseries/9/
757,2021-01-27,34445550.0,6.014,/api/v1/timeseries/9/
758,2021-01-28,33435002.0,6.008,/api/v1/timeseries/9/
759,2021-01-29,32325467.0,6.028,/api/v1/timeseries/9/
760,2021-01-30,31838945.0,6.000,/api/v1/timeseries/9/
761,2021-01-31,34416245.0,5.992,/api/v1/timeseries/9/
762,2021-02-01,49572648.0,5.889,/api/v1/timeseries/9/
763,2021-02-02,40332382.0,5.949,/api/v1/timeseries/9/
764,2021-02-03,35614136.0,5.995,/api/v1/timeseries/9/
765,2021-02-04,35151844.0,6.017,/api/v1/timeseries/9/
766,2021-02-05,33614287.0,6.014,/api/v1/timeseries/9/
767,2021-02-06,29792448.0,6.009,/api/v1/timeseries/9/
768,2021-02-07,54644823.0,5.864,/api/v1/timeseries/9/
769,2021-02-08,39749510.0,5.954,/api/v1/timeseries/9/
770,2021-02-09,36068308.0,5.995,/api/v1/timeseries/9/
771,2021-02-10,29377911.0,6.049,/api/v1/timeseries/9/
772,2021-02-11,33595383.0,6.014,/api/v1/timeseries/9/
773,2021-02-12,27280247.0,6.036,/api/v1/timeseries/9/
774,2021-02-13,25356947.0,6.038,/api/v1/timeseries/9/
775,2021-02-14,28466028.0,6.029,/api/v1/timeseries/9/
776,2021-02-15,30654860.0,6.014,/api/v1/timeseries/9/
777,2021-02-16,37078538.0,5.979,/api/v1/timeseries/9/
778,2021-02-17,33077336.0,5.969,/api/v1/timeseries/9/
779,2021-02-18,33470749.0,6.008,/api/v1/timeseries/9/
780,2021-02-19,31095770.0,5.990,/api/v1/timeseries/9/
781,2021-02-20,30313185.0,5.973,/api/v1/timeseries/9/
782,2021-02-21,33302195.0,6.018,/api/v1/timeseries/9/
783,2021-02-22,31263870.0,6.035,/api/v1/timeseries/9/
784,2021-02-23,38669364.0,6.017,/api/v1/timeseries/9/
785,2021-02-24,32463804.0,6.031,/api/v1/timeseries/9/
786,2021-02-25,35140484.0,6.031,/api/v1/timeseries/9/
787,2021-02-26,31811168.0,6.042,/api/v1/timeseries/9/
788,2021-02-27,28812125.0,6.012,/api/v1/timeseries/9/
789,2021-02-28,30957069.0,6.027,/api/v1/timeseries/9/
790,2021-03-01,35051611.0,6.021,/api/v1/timeseries/9/
791,2021-03-02,34645918.0,5.993,/api/v1/timeseries/9/
792,2021-03-03,31699052.0,5.998,/api/v1/timeseries/9/
793,2021-03-04,32591755.0,6.009,/api/v1/timeseries/9/
794,2021-03-05,32543789.0,6.015,/api/v1/timeseries/9/
795,2021-03-06,28350999.0,6.028,/api/v1/timeseries/9/
796,2021-03-07,35483410.0,5.987,/api/v1/timeseries/9/
797,2021-03-08,38665201.0,6.085,/api/v1/timeseries/9/
798,2021-03-09,35511459.0,6.013,/api/v1/timeseries/9/
799,2021-03-10,36790396.0,5.999,/api/v1/timeseries/9/
800,2021-03-11,37329813.0,5.996,/api/v1/timeseries/9/
801,2021-03-12,33414977.0,6.026,/api/v1/timeseries/9/
802,2021-03-13,29091926.0,6.031,/api/v1/timeseries/9/
803,2021-03-14,38904760.0,6.026,/api/v1/timeseries/9/
804,2021-03-15,36299570.0,6.022,/api/v1/timeseries/9/
805,2021-03-16,36536649.0,5.992,/api/v1/timeseries/9/
806,2021-03-17,36309891.0,5.986,/api/v1/timeseries/9/
807,2021-03-18,34590689.0,6.012,/api/v1/timeseries/9/
808,2021-03-19,35933067.0,5.994,/api/v1/timeseries/9/
809,2021-03-20,29551425.0,6.036,/api/v1/timeseries/9/
810,2021-03-21,34107383.0,6.011,/api/v1/timeseries/9/
811,2021-03-22,35461343.0,6.003,/api/v1/timeseries/9/
812,2021-03-23,40217036.0,5.957,/api/v1/timeseries/9/
813,2021-03-24,36461776.0,5.994,/api/v1/timeseries/9/
814,2021-03-25,34630209.0,6.041,/api/v1/timeseries/9/
815,2021-03-26,33282893.0,6.045,/api/v1/timeseries/9/
816,2021-03-27,30889242.0,6.017,/api/v1/timeseries/9/
817,2021-03-28,34800647.0,5.987,/api/v1/timeseries/9/
818,2021-03-29,38368077.0,5.983,/api/v1/timeseries/9/
819,2021-03-30,36802564.0,6.002,/api/v1/timeseries/9/
820,2021-03-31,33187553.0,6.017,/api/v1/timeseries/9/
821,2021-04-01,30528979.0,6.058,/api/v1/timeseries/9/
822,2021-04-02,27808298.0,6.068,/api/v1/timeseries/9/
823,2021-04-03,29742627.0,6.051,/api/v1/timeseries/9/
824,2021-04-04,32134298.0,6.087,/api/v1/timeseries/9/
825,2021-04-05,37321421.0,6.019,/api/v1/timeseries/9/
826,2021-04-06,37657395.0,5.993,/api/v1/timeseries/9/
827,2021-04-07,32704600.0,6.037,/api/v1/timeseries/9/
828,2021-04-08,32854711.0,6.032,/api/v1/timeseries/9/
829,2021-04-09,30947028.0,6.033,/api/v1/timeseries/9/
830,2021-04-10,27043092.0,6.045,/api/v1/timeseries/9/
831,2021-04-11,31816792.0,6.025,/api/v1/timeseries/9/
832,2021-04-12,32005513.0,6.026,/api/v1/timeseries/9/
833,2021-04-13,33202250.0,6.043,/api/v1/timeseries/9/
834,2021-04-14,31165816.0,6.057,/api/v1/timeseries/9/
835,2021-04-15,32437805.0,6.048,/api/v1/timeseries/9/
836,2021-04-16,27641196.0,6.066,/api/v1/timeseries/9/
837,2021-04-17,25251735.0,6.050,/api/v1/timeseries/9/
838,2021-04-18,27577584.0,6.043,/api/v1/timeseries/9/
839,2021-04-19,30236693.0,6.043,/api/v1/timeseries/9/
840,2021-04-20,31563231.0,6.028,/api/v1/timeseries/9/
841,2021-04-21,28059453.0,6.065,/api/v1/timeseries/9/
842,2021-04-22,30098053.0,6.052,/api/v1/timeseries/9/
843,2021-04-23,25362574.0,6.083,/api/v1/timeseries/9/
844,2021-04-24,23054601.0,6.063,/api/v1/timeseries/9/
